CustomerID,ReferrerID,PointsBalance,ExpiryDate,TelegramUserID,VerificationCode,Admin ผู้สร้าง,ReferralCount,ActiveCampaign
OT2932,,50,03/12/2025,1359608151,,P,,
OT2933,,0,26/11/2025,,4696,N,,
OT69,,50,03/12/2025,6280247416,,แอดกิ๊ก,,
OT887,,0,26/11/2025,,1632,แอดกิ๊ก,,
OT2934,,50,03/12/2025,6110833547,,KR,,
OT2935,,0,26/11/2025,,1224,KR,,
OT518,,50,03/12/2025,,9710,N,,
OT2938,OT1643,0,26/11/2025,,5501,g.,,
OT2937,,0,26/11/2025,,4204,T,,
OT2939,,0,26/11/2025,,8549,JK,,
OT2940,,0,26/11/2025,,4084,N,,
OT2941,OT585,50,03/12/2025,1366435742,,แอดกิ๊ก,,
OT2936,OT2701,0,26/11/2025,,4951,g.,,
OT1042,,0,26/11/2025,,2524,JK,,
OT2942,,0,26/11/2025,,3367,แอดกิ๊ก,,
OT2943,,0,26/11/2025,,1864,P,,
OT2944,,0,26/11/2025,,6484,AA,,
OT2946,,0,26/11/2025,,7167,KR,,
OT2947,,100,10/12/2025,8195702009,,N,,
OT565,,50,03/12/2025,7999958349,,แอดกิ๊ก,,
OT2948,,50,03/12/2025,940337391,,N,,
OT2945,,0,26/11/2025,,9238,g.,,
OT2949,,0,26/11/2025,,9624,AA,,
OT2951,,0,26/11/2025,,2482,g.,,
OT2950,,50,03/12/2025,1559334833,,AA,,
OT2952,,0,26/11/2025,,9628,T,,
OT2953,,0,26/11/2025,,4210,P,,
OT2954,OT2870,50,03/12/2025,8386742695,,P,,
OT2955,OT363,0,26/11/2025,,3699,AA,,
OT2956,,100,03/12/2025,,4805,JK,1,Nov 2025 Campaign
OT964,,0,26/11/2025,,3651,T,,
OT2957,,100,03/12/2025,,9247,Kethie246,1,Nov 2025 Campaign
OT2958,,50,04/12/2025,8425205667,,Kethie246,,
OT2962,,50,04/12/2025,8404829688,,KR,,
OT2960,,0,27/11/2025,,9854,แอดกิ๊ก,,
OT2964,,0,27/11/2025,,3935,KR,,
OT2961,,0,27/11/2025,,9940,แอดกิ๊ก,,
OT2966,,50,04/12/2025,8472285606,,KR,,
OT2963,,0,27/11/2025,,8836,แอดกิ๊ก,,
OT33,,50,04/12/2025,1327272961,,แอดกิ๊ก,,
OT2965,,0,27/11/2025,,3133,แอดกิ๊ก,,
OT2967,,0,27/11/2025,,5546,g.,,
OT2968,,0,27/11/2025,,2333,AA,,
OT325,,50,04/12/2025,1373072207,,N,,
OT2969,,50,04/12/2025,6099717222,,g.,,
OT2971,,50,04/12/2025,8114848654,,AA,,
OT2970,,0,27/11/2025,,1790,P,,
OT2973,OT2423,0,27/11/2025,,6157,P,,
OT2974,,50,04/12/2025,8335803530,,T,,
OT2972,,0,27/11/2025,,4968,g.,,
OT2959,,50,04/12/2025,6151393494,,Kethie246,,
OT2976,,0,27/11/2025,,5288,N,,
OT2975,,0,27/11/2025,,4455,แอดกิ๊ก,,
OT2977,,50,04/12/2025,8402778409,,แอดกิ๊ก,,
OT2978,OT1143,0,27/11/2025,,6778,g.,,
OT2979,,50,04/12/2025,7983262411,,KR,,
OT2980,,0,27/11/2025,,2490,P,,
OT2981,,0,27/11/2025,,2137,KR,,
OT2982,,50,04/12/2025,8462084263,,แอดกิ๊ก,,
OT2983,,50,04/12/2025,7955171918,,แอดกิ๊ก,,
OT923,,0,27/11/2025,,8833,AA,,
OT312,,100,11/12/2025,5221600603,,แอดกิ๊ก,,
OT2984,,0,27/11/2025,,9562,AA,,
OT2985,,0,27/11/2025,,6878,KR,,
OT2986,OT312,50,04/12/2025,8398734807,,JK,,
OT2987,,0,27/11/2025,,5610,KR,,
OT2989,,0,27/11/2025,,5875,g.,,
OT2990,,0,11/12/2025,8288441486,,P,1,Nov 2025 Campaign
OT2991,,50,04/12/2025,7878490533,,แอดกิ๊ก,,
OT2992,,0,27/11/2025,,3395,T,,
OT2993,,150,11/12/2025,7448997606,,T,1,Nov 2025 Campaign
OT2994,OT2450,50,04/12/2025,8210881404,,N,,
OT2988,OT2632,0,27/11/2025,,2397,N,,
OT2995,,50,04/12/2025,8416045334,,N,,
OT2996,,0,27/11/2025,,9969,แอดกิ๊ก,,
OT2997,,50,04/12/2025,6236505236,,KR,,
OT2998,,0,27/11/2025,,4735,KR,,
OT2999,,50,04/12/2025,,4935,AA,,
OT3001,OT2999,0,27/11/2025,,7709,g.,,
OT3000,,0,27/11/2025,,1571,แอดกิ๊ก,,
OT3002,,50,04/12/2025,8030565210,,JK,,
OT359,,0,27/11/2025,,9190,แอดกิ๊ก,,
OT3003,,0,27/11/2025,,5818,T,,
OT3004,,0,04/12/2025,8168633342,,g.,,
OT3005,,0,27/11/2025,,8937,JK,,
OT3006,,0,27/11/2025,,3818,T,,
OT3007,,0,27/11/2025,,1040,T,,
OT3008,OT1876,0,27/11/2025,,8750,Kethie246,,
OT3009,OT2413,50,04/12/2025,8209747128,,N,,
OT3010,,0,27/11/2025,,2372,Kethie246,,
OT3011,,0,27/11/2025,,1964,Kethie246,,
OT3012,,0,28/11/2025,,7211,Kethie246,,
OT3013,,50,05/12/2025,6745441101,,Kethie246,,
OT3014,,50,05/12/2025,7770446322,,แอดกิ๊ก,,
OT3015,,50,05/12/2025,7501688356,,KR,,
OT645,,50,05/12/2025,8496283868,,แอดกิ๊ก,,
OT3016,,0,05/12/2025,8448347965,,KR,,
OT683,,50,05/12/2025,7851057875,,แอดกิ๊ก,,
OT3017,,0,28/11/2025,,5107,แอดกิ๊ก,,
OT3018,,50,05/12/2025,8222299830,,P,,
OT3019,,0,28/11/2025,,6722,KR,,
OT852,,0,28/11/2025,,1735,AA,,
OT3020,,0,28/11/2025,,5422,g.,,
OT291,,0,28/11/2025,,1038,AA,,
OT3021,,50,05/12/2025,1776002827,,AA,,
OT3023,,50,05/12/2025,8171204633,,g.,,
OT3022,OT2731,50,05/12/2025,6446343843,,P,,
OT3024,,0,28/11/2025,,9207,T,,
OT3025,,50,05/12/2025,8365033196,,N,,
OT3026,,0,28/11/2025,,9967,N,,
OT3028,OT717,0,28/11/2025,,3027,P,,
OT3027,,0,28/11/2025,,4301,KR,,
OT101,,50,05/12/2025,7887066508,,N,,
OT3029,,50,05/12/2025,8053293710,,แอดกิ๊ก,,
OT3030,,50,05/12/2025,8324665901,,P,,
OT3032,,0,28/11/2025,,9668,AA,,
OT3031,,0,28/11/2025,,9752,KR,,
OT3033,,50,05/12/2025,8456483004,,แอดกิ๊ก,,
OT3034,,0,28/11/2025,,9298,N,,
OT3035,,0,28/11/2025,,9249,g.,,
OT3036,,0,28/11/2025,,8631,g.,,
OT3037,,0,28/11/2025,,9290,AA,,
OT3038,,0,28/11/2025,,9736,P,,
OT90,,50,05/12/2025,6130462555,,JK,,
OT3039,,0,28/11/2025,,9648,T,,
OT3041,,50,05/12/2025,7669551297,,N,,
OT3042,,50,05/12/2025,8457809268,,แอดกิ๊ก,,
OT3043,,150,12/12/2025,8028053596,,แอดกิ๊ก,1,Nov 2025 Campaign
OT3045,,0,28/11/2025,,3946,P,,
OT3046,,50,05/12/2025,1893670175,,AA,,
OT3047,,0,28/11/2025,,8758,T,,
OT3040,,0,28/11/2025,,3190,N,,
OT3044,OT78,50,05/12/2025,7915876902,,N,,
OT3048,,0,28/11/2025,,8071,Kethie246,,
OT3049,,50,05/12/2025,6712948044,,Kethie246,,
OT3050,,50,05/12/2025,6028578619,,Kethie246,,
OT155,,0,29/11/2025,,5585,Kethie246,,
OT3051,,0,29/11/2025,,3407,Kethie246,,
OT3052,,0,29/11/2025,,8748,Kethie246,,
OT1005,,0,06/12/2025,7048884859,,แอดกิ๊ก,0,
OT3053,,0,29/11/2025,,7693,แอดกิ๊ก,0,
OT3055,,50,06/12/2025,8470600392,,KR,0,
OT3056,,0,29/11/2025,,5217,แอดกิ๊ก,0,
OT3057,,50,06/12/2025,8014633333,,แอดกิ๊ก,0,
OT3058,,50,06/12/2025,7957808100,,แอดกิ๊ก,0,
OT3059,,150,13/12/2025,6751177608,,P,1,Nov 2025 Campaign
OT3060,,0,29/11/2025,,5156,P,0,
OT3061,,0,29/11/2025,,3878,AA,0,
OT3054,,0,29/11/2025,,4197,KR,0,
OT3063,,50,06/12/2025,7231997011,,N,0,
OT3062,,0,29/11/2025,,8319,T,0,
OT3064,,100,06/12/2025,,1960,AA,1,Nov 2025 Campaign
OT3065,OT2947,50,06/12/2025,8079757485,,N,0,
OT3067,,0,29/11/2025,,9755,JK,0,
OT3069,,50,06/12/2025,6774186571,,JK,0,
OT3068,,0,29/11/2025,,2467,P,0,
OT3070,,0,29/11/2025,,3716,N,0,
OT3071,,50,13/12/2025,,8922,T,0,
OT3066,,50,06/12/2025,8307390745,,T,0,
OT3072,,0,29/11/2025,,4112,g.,0,
OT1013,,0,29/11/2025,,4157,KR,0,
OT3073,OT2305,50,06/12/2025,8369660507,,N,0,
OT3074,,0,29/11/2025,,3474,JK,0,
OT3075,,0,06/12/2025,7200063935,,แอดกิ๊ก,0,
OT3076,OT987,0,29/11/2025,,6427,แอดกิ๊ก,0,
OT146,,0,29/11/2025,,8999,g.,0,
OT3077,,150,13/12/2025,7949948066,,T,1,Nov 2025 Campaign
OT3078,,50,06/12/2025,7140351141,,g.,0,
OT3079,,50,06/12/2025,7957993459,,N,0,
OT3080,,0,29/11/2025,,4183,P,0,
OT3081,,200,20/12/2025,,2250,แอดกิ๊ก,2,Nov 2025 Campaign
OT3082,,0,29/11/2025,,4351,P,0,
OT3083,,0,29/11/2025,,6127,KR,0,
OT3084,,0,06/12/2025,5453826262,,แอดกิ๊ก,0,
OT3085,,0,29/11/2025,,9736,แอดกิ๊ก,0,
OT3086,,50,06/12/2025,8435391051,,T,0,
OT3087,OT2530,0,29/11/2025,,5758,P,0,
OT3088,,0,29/11/2025,,3100,Kethie246,0,
OT3089,,0,29/11/2025,,7629,JK,0,
OT3091,,50,06/12/2025,5118454500,,P,0,
OT3090,OT518,50,06/12/2025,8232169968,,JK,0,
OT3092,,0,29/11/2025,,8457,N,0,
OT3093,,50,06/12/2025,8088116315,,P,0,
OT875,,50,06/12/2025,7274169798,,Kethie246,0,
OT3094,OT1979,0,30/11/2025,,3995,Kethie246,0,
OT3095,,50,07/12/2025,5279953652,,Kethie246,0,
OT3096,,0,30/11/2025,,3688,Kethie246,0,
OT3097,,0,30/11/2025,,2351,Kethie246,0,
OT3098,,50,07/12/2025,6496612925,,Kethie246,0,
OT3099,,50,07/12/2025,8437893811,,แอดกิ๊ก,0,
OT3100,,0,30/11/2025,,1536,แอดกิ๊ก,0,
OT3101,,50,07/12/2025,8399720421,,KR,0,
OT3102,,0,30/11/2025,,3301,KR,0,
OT3103,OT2607,50,07/12/2025,8052669141,,แอดกิ๊ก,0,
OT3104,OT2304,0,30/11/2025,,4040,N,0,
OT3105,,0,30/11/2025,,2353,P,0,
OT3106,,50,07/12/2025,6979194801,,AA,0,
OT3107,,0,30/11/2025,,2472,แอดกิ๊ก,0,
OT3108,,0,30/11/2025,,2766,KR,0,
OT3109,,50,07/12/2025,8238823197,,T,0,
OT3110,,0,30/11/2025,,2954,T,0,
OT122,,50,07/12/2025,6108425697,,T,0,
OT3112,,0,30/11/2025,,3244,JK,0,
OT3113,,50,07/12/2025,7192481836,,g.,0,
OT3114,,0,30/11/2025,,4102,แอดกิ๊ก,0,
OT3115,,50,07/12/2025,8477776387,,g.,0,
OT3116,,0,30/11/2025,,2969,T,0,
OT3117,,0,30/11/2025,,7978,P,0,
OT3119,,50,07/12/2025,6720116208,,JK,0,
OT3118,,150,14/12/2025,8435536744,,แอดกิ๊ก,1,Nov 2025 Campaign
OT3120,,50,07/12/2025,7458914956,,แอดกิ๊ก,0,
OT643,,50,07/12/2025,5128458220,,แอดกิ๊ก,0,
OT3121,,0,30/11/2025,,2062,g.,0,
OT3122,,0,14/12/2025,8173534861,,แอดกิ๊ก,1,Nov 2025 Campaign
OT3123,,0,30/11/2025,,7410,P,0,
OT3124,,0,30/11/2025,,7580,N,0,
OT3111,OT3071,50,07/12/2025,7587497287,,P,0,
OT833,,0,30/11/2025,,3220,JK,0,
OT3125,,0,30/11/2025,,8240,แอดกิ๊ก,0,
OT3127,,150,14/12/2025,8030169666,,แอดกิ๊ก,1,Nov 2025 Campaign
OT3126,,50,07/12/2025,8369288943,,KR,0,
OT3128,,0,30/11/2025,,6312,AA,0,
OT3129,,50,07/12/2025,7142165561,,g.,0,
OT3130,,0,30/11/2025,,7330,KR,0,
OT3131,,0,30/11/2025,,7068,T,0,
OT438,,50,07/12/2025,1275393429,,g.,0,
OT3132,,50,07/12/2025,6728068676,,N,0,
OT3133,,50,07/12/2025,5974057261,,T,0,
OT3134,,0,28/12/2025,6029616990,,JK,0,
OT3135,,0,30/11/2025,,4453,P,0,
OT3136,OT3134,50,07/12/2025,8112625139,,KR,0,
OT3137,,0,30/11/2025,,1569,N,0,
OT3138,,0,30/11/2025,,5818,N,0,
OT3139,,0,07/12/2025,6319531430,,แอดกิ๊ก,0,
OT3140,,50,07/12/2025,6950706514,,KR,0,
OT3141,,0,07/12/2025,7993350695,,g.,0,
OT3142,OT920,0,30/11/2025,,3979,AA,0,
OT3143,,50,07/12/2025,8465181362,,KR,0,
OT3144,OT1990,0,30/11/2025,,9467,P,0,
OT3145,,50,07/12/2025,1434051351,,P,0,
OT3146,,0,30/11/2025,,9547,KR,0,
OT3147,,0,30/11/2025,,9276,T,0,
OT3148,,50,07/12/2025,8271831077,,แอดกิ๊ก,0,
OT3149,,0,30/11/2025,,7936,KR,0,
OT3150,,50,07/12/2025,1121986143,,AA,0,
OT3151,,50,07/12/2025,7615185693,,แอดกิ๊ก,0,
OT630,,0,30/11/2025,,7864,g.,0,
OT3153,,0,30/11/2025,,6527,g.,0,
OT3154,,0,30/11/2025,,4253,g.,0,
OT3155,,50,07/12/2025,6793117300,,T,0,
OT3156,,50,07/12/2025,7175138208,,JK,0,
OT3157,,0,30/11/2025,,8131,AA,0,
OT3152,OT2432,0,07/12/2025,8232575705,,g.,0,
OT3158,OT3134,0,30/11/2025,,6455,JK,0,
OT3159,OT3134,0,30/11/2025,,1328,T,0,
OT3160,,50,07/12/2025,8234788105,,N,0,
OT3161,,0,30/11/2025,,8139,Kethie246,0,
OT3162,,50,07/12/2025,8442024227,,Kethie246,0,
OT3163,,0,30/11/2025,,5604,Kethie246,0,
OT3164,,50,07/12/2025,7793747706,,Kethie246,0,
OT3165,,50,08/12/2025,8426503501,,Kethie246,0,
OT3166,,50,08/12/2025,7222943463,,Kethie246,0,
OT3167,,0,01/12/2025,,8996,Kethie246,0,
OT3168,,0,01/12/2025,,3452,Kethie246,0,
OT3169,,0,01/12/2025,,8131,แอดกิ๊ก,0,
OT3170,,50,08/12/2025,8422263429,,KR,0,
OT3171,,0,01/12/2025,,8486,แอดกิ๊ก,0,
OT3172,,50,08/12/2025,6638628938,,KR,0,
OT3173,,50,08/12/2025,7820369030,,KR,0,
OT3174,,0,01/12/2025,,1553,g.,0,
OT3175,,50,08/12/2025,7011908990,,AA,0,
OT3176,,50,08/12/2025,8276870385,,N,0,
OT3177,,0,01/12/2025,,7868,N,0,
OT3180,,0,01/12/2025,,6579,JK,0,
OT3179,,150,15/12/2025,7440169638,,แอดกิ๊ก,1,Nov 2025 Campaign
OT3178,,0,01/12/2025,,1430,P,0,
OT3181,,50,08/12/2025,8245598435,,แอดกิ๊ก,0,
OT3182,,50,08/12/2025,1475392756,,P,0,
OT3183,,0,01/12/2025,,5805,N,0,
OT977,,150,15/12/2025,8462300522,,N,1,Nov 2025 Campaign
OT3184,,50,08/12/2025,6651877400,,AA,0,
OT3185,,0,01/12/2025,,3385,g.,0,
OT3186,,0,01/12/2025,,8510,N,0,
OT3187,,0,01/12/2025,,9130,แอดกิ๊ก,0,
OT3188,,0,08/12/2025,8534568714,,g.,0,
OT3189,OT977,50,08/12/2025,6523595789,,แอดกิ๊ก,0,
OT3190,,50,08/12/2025,6190817453,,JK,0,
OT3191,,0,01/12/2025,,6336,g.,0,
OT3192,,0,01/12/2025,,1851,แอดกิ๊ก,0,
OT3193,,50,08/12/2025,5984987381,,T,0,
OT3194,OT2723,0,01/12/2025,,3688,KR,0,
OT3195,,0,01/12/2025,,4584,แอดกิ๊ก,0,
OT3196,,50,08/12/2025,7934331706,,แอดกิ๊ก,0,
OT3197,,0,01/12/2025,,4713,P,0,
OT3198,,50,08/12/2025,8088962930,,KR,0,
OT3199,,0,01/12/2025,,1323,AA,0,
OT3200,,0,01/12/2025,,8517,g.,0,
OT3202,,50,08/12/2025,7001268844,,AA,0,
OT3201,OT1711,0,01/12/2025,,1758,T,0,
OT687,,0,01/12/2025,,3674,g.,0,
OT3203,,0,01/12/2025,,6269,KR,0,
OT550,,50,08/12/2025,7370694769,,N,0,
OT3204,OT571,0,01/12/2025,,4782,g.,0,
OT3205,,50,08/12/2025,7272407034,,N,0,
OT3206,OT1388,0,08/12/2025,8498687113,,N,0,
OT3207,OT1780,100,08/12/2025,,2316,แอดกิ๊ก,1,Nov 2025 Campaign
OT3208,,0,01/12/2025,,1425,KR,0,
OT3209,,50,08/12/2025,8579812146,,แอดกิ๊ก,0,
OT3210,,50,08/12/2025,7861956758,,KR,0,
OT3211,,0,01/12/2025,,1937,KR,0,
OT3212,,0,01/12/2025,,8841,T,0,
OT3213,,50,08/12/2025,8321106954,,g.,0,
OT3214,,0,01/12/2025,,8919,JK,0,
OT3215,,50,08/12/2025,1318505496,,Kethie246,0,
OT3216,,50,08/12/2025,5983056261,,Kethie246,0,
OT3217,,0,01/12/2025,,6129,Kethie246,0,
OT3218,,0,01/12/2025,,2844,Kethie246,0,
OT3219,,50,08/12/2025,7242709651,,Kethie246,0,
OT3220,,50,08/12/2025,8187371031,,Kethie246,0,
OT1004,,100,08/12/2025,,4013,Kethie246,1,Nov 2025 Campaign
OT3221,,0,02/12/2025,,1176,Kethie246,0,
OT3222,,50,09/12/2025,8454866234,,Kethie246,0,
OT3223,,50,09/12/2025,8540312845,,Kethie246,0,
OT3224,,150,16/12/2025,5517707122,,Kethie246,1,Nov 2025 Campaign
OT3225,,0,02/12/2025,,2404,N,0,
OT3226,,0,02/12/2025,,3031,แอดกิ๊ก,0,
OT3227,,0,02/12/2025,,4648,P,0,
OT3228,,0,02/12/2025,,5954,แอดกิ๊ก,0,
OT3229,,0,02/12/2025,,2454,AA,0,
OT3230,,0,02/12/2025,,7068,P,0,
OT3231,,0,02/12/2025,,8170,AA,0,
OT3233,,50,09/12/2025,6373753989,,JK,0,
OT3232,,0,02/12/2025,,5562,P,0,
OT3234,,100,09/12/2025,,4976,g.,1,Nov 2025 Campaign
OT3235,,0,02/12/2025,,3989,แอดกิ๊ก,0,
OT3237,,0,02/12/2025,,3289,KR,0,
OT3238,,0,02/12/2025,,1764,KR,0,
OT3239,,50,09/12/2025,8093458999,,P,0,
OT3240,,50,09/12/2025,6365745577,,AA,0,
OT3241,,0,09/12/2025,6121645994,,g.,0,
OT824,,0,02/12/2025,,2168,AA,0,
OT3242,,0,02/12/2025,,9778,JK,0,
OT3243,OT5,0,02/12/2025,,4486,N,0,
OT3244,,250,23/12/2025,8550757861,,แอดกิ๊ก,2,Nov 2025 Campaign
OT3245,,50,09/12/2025,8538260204,,N,0,
OT3246,,0,02/12/2025,,7468,KR,0,
OT3247,,250,23/12/2025,1411130609,,แอดกิ๊ก,2,Nov 2025 Campaign
OT3248,,0,02/12/2025,,2959,KR,0,
OT3249,,0,02/12/2025,,6288,g.,0,
OT3250,,0,02/12/2025,,2191,AA,0,
OT3251,,0,02/12/2025,,2136,KR,0,
OT3252,,50,09/12/2025,6200590877,,AA,0,
OT3253,OT1951,50,09/12/2025,8244237250,,P,0,
OT3254,,50,09/12/2025,6357701431,,N,0,
OT3255,,50,09/12/2025,5765585079,,JK,0,
OT3256,,0,02/12/2025,,3193,JK,0,
OT3257,,0,02/12/2025,,4558,T,0,
OT3258,,0,02/12/2025,,9792,T,0,
OT3259,,150,16/12/2025,7972181792,,Kethie246,1,Nov 2025 Campaign
OT3261,,0,03/12/2025,,2090,Kethie246,0,
OT3262,,0,03/12/2025,,8802,Kethie246,0,
OT3263,,0,03/12/2025,,5451,Kethie246,0,
OT3264,,50,10/12/2025,7817629626,,KR,0,
OT3266,,0,24/12/2025,8354365594,,แอดกิ๊ก,2,Nov 2025 Campaign
OT3265,,50,10/12/2025,7717115236,,KR,0,
OT3260,OT2547,350,31/12/2025,8172590335,,แอดกิ๊ก,3,Nov 2025 Campaign
OT3267,,50,10/12/2025,8383559505,,KR,0,
OT3268,,150,17/12/2025,6663934938,,แอดกิ๊ก,1,Nov 2025 Campaign
OT3269,,50,10/12/2025,6791381542,,KR,0,
OT3270,OT3247,0,03/12/2025,,6296,KR,0,
OT3271,,0,03/12/2025,,5934,แอดกิ๊ก,0,
OT3272,,0,03/12/2025,,3008,AA,0,
OT3273,,0,03/12/2025,,1929,g.,0,
OT3274,OT3224,50,10/12/2025,7941141739,,P,0,
OT3275,,0,03/12/2025,,1909,KR,0,
OT3276,,0,03/12/2025,,1423,T,0,
OT685,,50,10/12/2025,8328355525,,AA,0,
OT3277,,50,10/12/2025,8579323257,,N,0,
OT3278,,50,10/12/2025,8009205672,,P,0,
OT3279,,0,03/12/2025,,8082,AA,0,
OT3280,OT2547,0,03/12/2025,,1636,JK,0,
OT3281,,0,03/12/2025,,3933,T,0,
OT3282,OT1206,0,03/12/2025,,6348,N,0,
OT3283,,0,03/12/2025,,8613,KR,0,
OT3284,OT1973,50,10/12/2025,7208880603,,N,0,
OT3286,,0,03/12/2025,,8280,N,0,
OT3285,OT1180,50,10/12/2025,7886730319,,KR,0,
OT3287,,0,03/12/2025,,1650,P,0,
OT3288,,0,03/12/2025,,2418,KR,0,
OT3289,,0,03/12/2025,,3624,แอดกิ๊ก,0,
OT3290,,0,03/12/2025,,4974,AA,0,
OT3291,,50,10/12/2025,8491145878,,AA,0,
OT3292,OT98,0,03/12/2025,,7335,KR,0,
OT3293,,0,03/12/2025,,3068,g.,0,
OT3294,OT351,0,03/12/2025,,9227,g.,0,
OT3295,,0,03/12/2025,,7754,JK,0,
OT3296,,50,10/12/2025,6253260898,,N,0,
OT3297,,0,03/12/2025,,6157,แอดกิ๊ก,0,
OT3298,,50,10/12/2025,5634428287,,JK,0,
OT3299,,0,03/12/2025,,2443,N,0,
OT3300,,0,03/12/2025,,9053,แอดกิ๊ก,0,
OT3301,OT1084,0,03/12/2025,,2503,แอดกิ๊ก,0,
OT3302,,0,03/12/2025,,1957,JK,0,
OT3303,,150,17/12/2025,8020774285,,T,1,Nov 2025 Campaign
OT3304,,0,03/12/2025,,6898,g.,0,
OT3305,,0,03/12/2025,,9024,Kethie246,0,
OT3306,,0,03/12/2025,,4879,Kethie246,0,
OT3307,,0,03/12/2025,,7615,Kethie246,0,
OT3308,,0,03/12/2025,,1120,Kethie246,0,
OT3309,OT2217,0,03/12/2025,,5251,Kethie246,0,
OT3310,,0,04/12/2025,,3986,Kethie246,0,
OT3311,,0,04/12/2025,,8271,Kethie246,0,
OT3312,,0,04/12/2025,,2966,Kethie246,0,
OT3313,,0,04/12/2025,,1959,Kethie246,0,
OT3314,OT386,50,11/12/2025,8414047024,,Kethie246,0,
OT3315,,50,11/12/2025,5907461794,,แอดกิ๊ก,0,
OT3316,,0,04/12/2025,,6076,KR,0,
OT3317,,50,11/12/2025,7090978092,,แอดกิ๊ก,0,
OT3318,,50,11/12/2025,7066258896,,แอดกิ๊ก,0,
OT3319,OT138,0,04/12/2025,,6401,KR,0,
OT3320,,0,04/12/2025,,8503,P,0,
OT3321,OT3122,0,04/12/2025,,2514,AA,0,
OT3322,,50,11/12/2025,5260885720,,N,0,
OT3323,,50,11/12/2025,5991588949,,P,0,
OT3325,,0,04/12/2025,,2518,g.,0,
OT3326,,0,04/12/2025,,4421,AA,0,
OT3324,,250,25/12/2025,7354078889,,T,2,Nov 2025 Campaign
OT3327,,50,11/12/2025,8062529940,,JK,0,
OT751,,50,11/12/2025,1743152794,,N,0,
OT3328,,0,18/12/2025,1829657007,,T,1,Nov 2025 Campaign
OT3329,OT1828,0,04/12/2025,,6728,T,0,
OT677,,150,18/12/2025,6257941820,,N,1,Nov 2025 Campaign
OT3330,,0,04/12/2025,,7010,แอดกิ๊ก,0,
OT3331,,50,11/12/2025,8312757782,,N,0,
OT3332,,50,11/12/2025,8285606024,,JK,0,
OT3333,,50,11/12/2025,7420714354,,AA,0,
OT3334,OT2720,0,04/12/2025,,4154,g.,0,
OT3337,,0,04/12/2025,,8366,แอดกิ๊ก,0,
OT3336,,0,04/12/2025,,1110,KR,0,
OT3335,OT677,0,04/12/2025,,9411,T,0,
OT3339,,50,11/12/2025,5913164787,,g.,0,
OT3338,,0,04/12/2025,,9169,แอดกิ๊ก,0,
OT3340,,0,04/12/2025,,2356,JK,0,
OT3341,,50,11/12/2025,1792219473,,KR,0,
OT829,,0,04/12/2025,,6946,T,0,
OT3342,,0,04/12/2025,,8215,N,0,
OT3343,,0,04/12/2025,,7386,แอดกิ๊ก,0,
OT3344,,0,04/12/2025,,6708,N,0,
OT531,,50,11/12/2025,8463862597,,g.,0,
OT3345,,0,04/12/2025,,5648,KR,0,
OT3346,,0,04/12/2025,,9664,JK,0,
OT3347,OT1472,50,11/12/2025,8083048651,,g.,0,
OT3348,,0,04/12/2025,,3298,AA,0,
OT1078,,50,11/12/2025,6187087728,,แอดกิ๊ก,0,
OT3349,,0,04/12/2025,,3950,AA,0,
OT3350,OT3081,0,04/12/2025,,6182,T,0,
OT3351,,50,11/12/2025,8070072068,,g.,0,
OT3352,,50,11/12/2025,8442230756,,JK,0,
OT3353,,50,11/12/2025,8259942718,,Kethie246,0,
OT3354,,0,04/12/2025,,9664,Kethie246,0,
OT3355,,0,04/12/2025,,8957,Kethie246,0,
OT3356,,50,12/12/2025,7785034408,,Kethie246,0,
OT3357,OT3324,0,05/12/2025,,5507,Kethie246,0,
OT3358,,0,05/12/2025,,5514,Kethie246,0,
OT3359,,0,05/12/2025,,8926,Kethie246,0,
OT3360,,0,19/12/2025,7073892719,,KR,1,Nov 2025 Campaign
OT3361,,0,05/12/2025,,6693,แอดกิ๊ก,0,
OT3362,,0,05/12/2025,,7702,แอดกิ๊ก,0,
OT3363,,0,05/12/2025,,7868,P,0,
OT679,,0,05/12/2025,,9543,T,0,
OT321,,0,05/12/2025,,7876,แอดกิ๊ก,0,
OT3364,,0,05/12/2025,,1963,P,0,
OT3365,,0,05/12/2025,,8677,JK,0,
OT3366,,50,12/12/2025,8333568572,,JK,0,
OT3367,,0,05/12/2025,,4171,แอดกิ๊ก,0,
OT3368,,0,05/12/2025,,4951,แอดกิ๊ก,0,
OT3369,,0,12/12/2025,8035882669,,KR,0,
OT3370,,0,05/12/2025,,4814,P,0,
OT3371,,350,02/01/2026,6758545175,,N,3,Nov 2025 Campaign
OT3372,,50,12/12/2025,7634761862,,แอดกิ๊ก,0,
OT3373,,0,05/12/2025,,6140,AA,0,
OT3374,,50,12/12/2025,5662859932,,N,0,
OT3375,,50,12/12/2025,8004622058,,แอดกิ๊ก,0,
OT3376,,50,12/12/2025,1444234842,,KR,0,
OT3377,OT1276,50,12/12/2025,6929224271,,g.,0,
OT3378,,50,12/12/2025,6264008851,,P,0,
OT3380,,50,12/12/2025,6294648498,,N,0,
OT3379,,0,05/12/2025,,5991,KR,0,
OT3381,,0,05/12/2025,,2670,JK,0,
OT3382,OT2703,0,05/12/2025,,8021,JK,0,
OT3383,,50,12/12/2025,8545428849,,KR,0,
OT3384,,0,05/12/2025,,9693,T,0,
OT3386,,0,05/12/2025,,1078,T,0,
OT3387,,250,26/12/2025,1242614531,,g.,2,Nov 2025 Campaign
